resource_code,source_path,original_id,new_id,target_file,target_section_id,fallback
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-ref-2-orcca-section-the-quadratic-formula-28:introduction:5,ORCCA-abjepV7ThF,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,introduction
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-ref-2-orcca-section-the-quadratic-formula-3:figure:1,ORCCA-KmdRyWqky6,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,figure
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-ref-2-orcca-section-the-quadratic-formula-4:paragraphs:1,ORCCA-4x9T2vPMzG,/Users/Ben/BLH Documents/2026/Kenya 2026/Textbooks/book-builder/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,paragraphs
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-12:example:1,ORCCA-IqeEt5snbk,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,example
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-18:paragraphs:1,ORCCA-CLyoiyeXlu,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,paragraphs
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-1:paragraphs:1,ORCCA-wFbFq1ld2d,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,paragraphs
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-20:example:1,ORCCA-cakcSoD1Vg,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,example
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-21:exercise:1,ORCCA-9eVVJ9BGV8,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-22:example:1,ORCCA-hOCJK1n2lk,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,example
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-23:paragraphs:1,ORCCA-BOO1bYpT9V,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,paragraphs
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-25:example:1,ORCCA-rQKPnHtD06,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,example
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-26:example:1,ORCCA-IrMy8n15Qr,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,example
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-27:exercise:1,ORCCA-teuKBJ5W0w,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-27:exercise:2,ORCCA-ecuqcqwfEQ,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-27:exercise:3,ORCCA-S0KIQsQ2GO,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:1,ORCCA-HLPSGkaAh2,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:10,ORCCA-o3zAp1C3SM,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:100,ORCCA-FaNKdVQ2VK,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:101,ORCCA-fmO3sJOe3W,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:102,ORCCA-18iFyVPRli,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:103,ORCCA-s7RNcUtuiQ,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:104,ORCCA-oYVtID16tQ,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:105,ORCCA-LupS4kwUfA,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:106,ORCCA-zuQQnYYNqe,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:107,ORCCA-MI8uKnLScj,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:108,ORCCA-zf1nVmGb4q,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:109,ORCCA-zIoLBNxT6Y,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:11,ORCCA-g5guCo1zPh,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:110,ORCCA-Sq6B5FX0C7,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:111,ORCCA-f8mmrcj4wu,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:12,ORCCA-F1Oe1OCJ3k,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:13,ORCCA-jwtRyiTD3A,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:14,ORCCA-4UpHFVcgY8,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:15,ORCCA-SS0nyto72t,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:16,ORCCA-R03mDHEPXx,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:17,ORCCA-C9RfyaY0o6,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:18,ORCCA-GG5WyIh3WP,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:19,ORCCA-tM5Zkbd5sN,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:2,ORCCA-IViyPX3EXQ,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:20,ORCCA-UOKlCtKsvh,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:21,ORCCA-nu2pHvJ1Lw,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:22,ORCCA-BMytiBnfCG,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:23,ORCCA-HzPaVCyuBL,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:24,ORCCA-55gXbhOr62,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:25,ORCCA-kwrsdCC7f4,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:26,ORCCA-4FmGmhTmYY,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:27,ORCCA-cUegteAMxe,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:28,ORCCA-XCMOMFOEGv,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:29,ORCCA-eFcYCxnsfR,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:3,ORCCA-7FZBXk7uXK,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:30,ORCCA-9gM67gRa9A,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:31,ORCCA-nsyjRnPX9c,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:32,ORCCA-2jKbKFBILi,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:33,ORCCA-7xAbFhRGMN,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:34,ORCCA-OdI2nUN6ps,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:35,ORCCA-Yt6Qgn84K1,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:36,ORCCA-5MowGGUwxp,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:37,ORCCA-ujet04Ip1P,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:38,ORCCA-axFDdgyJpp,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:39,ORCCA-nAVZ4mjFfq,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:4,ORCCA-YHRR93ly4C,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:40,ORCCA-GpO6M0OY4y,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:41,ORCCA-Ani8iuElm3,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:42,ORCCA-CRNiKuMpfh,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:43,ORCCA-bH9Gio62nM,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:44,ORCCA-LCOb2UfLDT,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:45,ORCCA-JdoyAmwRfx,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:46,ORCCA-briXl3L6aT,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:47,ORCCA-REYvL1DAoe,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:48,ORCCA-e7Pb4mNMIc,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:49,ORCCA-8jA9R3qP3C,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:5,ORCCA-BNthkq4iuH,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:50,ORCCA-mW24oLn85M,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:51,ORCCA-EhVV8p6xOr,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:52,ORCCA-Q0RCOi0LGl,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:53,ORCCA-fhuFDMrDhB,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:54,ORCCA-kZ824eMify,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:55,ORCCA-JsDosuzBGK,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:56,ORCCA-lAmoFtSDUt,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:57,ORCCA-xugUuhEM8v,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:58,ORCCA-SZQiqUcQhh,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:59,ORCCA-gYVg5HqJDA,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:6,ORCCA-NuN48EXhHF,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:60,ORCCA-Vo1KKL7Czz,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
ORCCA,section-the-quadratic-formula.ptx,sec-completing-the-square-i-secondary-orcca-section-the-quadratic-formula-28:exercise:61,ORCCA-ZlLL1HLToC,/Users/Ben/BLH Documents/2026/Kenya 2026/maths-collage/book/reference/01-quadratic-expressions-and-equations/sec-completing-the-square-i.ptx,sec-completing-the-square-i,exercise
