collection_title,chapter_order,chapter_title,subcollection_path,module_order,module_id,module_title,row_type,section_order,section_level,section_id,section_title,source_path
statistics,,,,6,m79714,Solution Sheets,section,4,1,eip-893,F Distribution and One-Way ANOVA,STAT/modules/m79714/index.cnxml
statistics,,,,7,m79715,"Mathematical Phrases, Symbols, and Formulas",module,,,,,STAT/modules/m79715/index.cnxml
statistics,,,,7,m79715,"Mathematical Phrases, Symbols, and Formulas",section,1,1,fs-id1168975964661,English Phrases Written Mathematically,STAT/modules/m79715/index.cnxml
statistics,,,,7,m79715,"Mathematical Phrases, Symbols, and Formulas",section,2,1,eip-732,Formulas,STAT/modules/m79715/index.cnxml
statistics,,,,7,m79715,"Mathematical Phrases, Symbols, and Formulas",section,3,1,eip-663,Symbols and Their Meanings,STAT/modules/m79715/index.cnxml
statistics,,,,8,m79717,"Notes for the TI-83, 83+, 84, 84+ Calculators",module,,,,,STAT/modules/m79717/index.cnxml
statistics,,,,8,m79717,"Notes for the TI-83, 83+, 84, 84+ Calculators",section,1,1,fs-id15632468,Quick Tips,STAT/modules/m79717/index.cnxml
statistics,,,,8,m79717,"Notes for the TI-83, 83+, 84, 84+ Calculators",section,2,1,eip-367,Manipulating One-Variable Statistics,STAT/modules/m79717/index.cnxml
statistics,,,,8,m79717,"Notes for the TI-83, 83+, 84, 84+ Calculators",section,3,1,fs-id15737311,Drawing Histograms,STAT/modules/m79717/index.cnxml
statistics,,,,8,m79717,"Notes for the TI-83, 83+, 84, 84+ Calculators",section,4,1,fs-id14569516,Linear Regression,STAT/modules/m79717/index.cnxml
statistics,,,,8,m79717,"Notes for the TI-83, 83+, 84, 84+ Calculators",section,5,2,fs-id15377984,Sample Data,STAT/modules/m79717/index.cnxml
statistics,,,,8,m79717,"Notes for the TI-83, 83+, 84, 84+ Calculators",section,6,1,fs-id5169011,"TI-83, 83+, 84, 84+ instructions for distributions and tests",STAT/modules/m79717/index.cnxml
statistics,,,,8,m79717,"Notes for the TI-83, 83+, 84, 84+ Calculators",section,7,2,fs-id15450346,Distributions,STAT/modules/m79717/index.cnxml
statistics,,,,8,m79717,"Notes for the TI-83, 83+, 84, 84+ Calculators",section,8,2,fs-id15677913,Tests and Confidence Intervals,STAT/modules/m79717/index.cnxml
statistics,,,,9,m79718,Tables,module,,,,,STAT/modules/m79718/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,module,,,,,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,1,1,fs-id1165926784292,About OpenStax,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,2,1,fs-id1165926866457,About OpenStax Resources,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,3,2,fs-id1165926678346,Customization,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,4,2,eip-42,Art attribution in Intermediate Algebra 2e,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,5,2,fs-id1165926689708,Errata,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,6,2,fs-id1165926909069,Format,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,7,1,fs-id1165926700317,About Intermediate Algebra 2e,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,8,2,fs-id1165926561504,Coverage and Scope,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,9,2,eip-758,Changes to the Second Edition,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,10,2,fs-id1165926922734,Pedagogical Foundation and Features,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,11,3,eip-463,Examples,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,12,3,eip-459,Be Prepared!,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,13,3,eip-37,Try It,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,14,3,eip-291,How To,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,15,3,eip-199,Media,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,16,3,eip-970,Self Check,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,17,2,fs-id1165926734826,Art Program,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,18,2,fs-id1165926913990,Section Exercises,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,19,2,eip-907,Chapter Review Features,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,20,2,sect-00001,Answers to Questions in the Book,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,21,1,fs-id1165926682605,Additional Resources,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,22,2,fs-id1165926570810,Student and Instructor Resources,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,23,2,fs-id1165926544006,Partner Resources,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,24,1,fs-id1165924264981,About the Authors,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,25,2,fs-id1166401048777,Senior Contributing Authors,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,,,,1,m81357,Preface,section,26,2,fs-id1166400337293,Reviewers,PREALG/modules/m81357/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,1,m81358,Introduction,module,,,,,PREALG/modules/m81358/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,2,m81422,Use the Language of Algebra,module,,,,,PREALG/modules/m81422/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,2,m81422,Use the Language of Algebra,section,1,1,fs-id1167833061637,"Find Factors, Prime Factorizations, and Least Common Multiples",PREALG/modules/m81422/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,2,m81422,Use the Language of Algebra,section,2,1,fs-id1167836514368,Use Variables and Algebraic Symbols,PREALG/modules/m81422/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,2,m81422,Use the Language of Algebra,section,3,1,fs-id1167836416285,Simplify Expressions Using the Order of Operations,PREALG/modules/m81422/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,2,m81422,Use the Language of Algebra,section,4,1,fs-id1167836530230,Evaluate an Expression,PREALG/modules/m81422/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,2,m81422,Use the Language of Algebra,section,5,1,fs-id1167836627844,Identify and Combine Like Terms,PREALG/modules/m81422/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,2,m81422,Use the Language of Algebra,section,6,1,fs-id1167836792925,Translate an English Phrase to an Algebraic Expression,PREALG/modules/m81422/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,2,m81422,Use the Language of Algebra,section,7,1,fs-id1167836511160,Key Concepts,PREALG/modules/m81422/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,2,m81422,Use the Language of Algebra,section,8,2,fs-id1167829693724,Practice Makes Perfect,PREALG/modules/m81422/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,2,m81422,Use the Language of Algebra,section,9,2,fs-id1167836518346,Writing Exercises,PREALG/modules/m81422/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,2,m81422,Use the Language of Algebra,section,10,2,fs-id1167836524988,Self Check,PREALG/modules/m81422/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,3,m81423,Integers,module,,,,,PREALG/modules/m81423/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,3,m81423,Integers,section,1,1,fs-id1167832051980,Simplify Expressions with Absolute Value,PREALG/modules/m81423/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,3,m81423,Integers,section,2,1,fs-id1167835511674,Add and Subtract Integers,PREALG/modules/m81423/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,3,m81423,Integers,section,3,1,fs-id1167834094558,Multiply and Divide Integers,PREALG/modules/m81423/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,3,m81423,Integers,section,4,1,fs-id1167832053258,Simplify Expressions with Integers,PREALG/modules/m81423/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,3,m81423,Integers,section,5,1,fs-id1167832053123,Evaluate Variable Expressions with Integers,PREALG/modules/m81423/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,3,m81423,Integers,section,6,1,fs-id1167831910933,Translate Phrases to Expressions with Integers,PREALG/modules/m81423/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,3,m81423,Integers,section,7,1,fs-id1167832076190,Use Integers in Applications,PREALG/modules/m81423/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,3,m81423,Integers,section,8,1,fs-id1167834535516,Key Concepts,PREALG/modules/m81423/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,3,m81423,Integers,section,9,2,fs-id1167831826355,Practice Makes Perfect,PREALG/modules/m81423/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,3,m81423,Integers,section,10,2,fs-id1167834537505,Writing Exercises,PREALG/modules/m81423/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,3,m81423,Integers,section,11,2,fs-id1167834537614,Self Check,PREALG/modules/m81423/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,4,m81359,Fractions,module,,,,,PREALG/modules/m81359/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,4,m81359,Fractions,section,1,1,fs-id1167829716499,Simplify Fractions,PREALG/modules/m81359/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,4,m81359,Fractions,section,2,1,fs-id1167836486885,Multiply and Divide Fractions,PREALG/modules/m81359/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,4,m81359,Fractions,section,3,1,fs-id1167829720923,Add and Subtract Fractions,PREALG/modules/m81359/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,4,m81359,Fractions,section,4,1,fs-id1167829720090,Use the Order of Operations to Simplify Fractions,PREALG/modules/m81359/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,4,m81359,Fractions,section,5,1,fs-id1167829754323,Evaluate Variable Expressions with Fractions,PREALG/modules/m81359/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,4,m81359,Fractions,section,6,1,fs-id1167836700134,Key Concepts,PREALG/modules/m81359/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,4,m81359,Fractions,section,7,2,fs-id1167836597069,Practice Makes Perfect,PREALG/modules/m81359/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,4,m81359,Fractions,section,8,2,fs-id1167829752118,Writing Exercises,PREALG/modules/m81359/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,4,m81359,Fractions,section,9,2,fs-id1167829752191,Self Check,PREALG/modules/m81359/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,5,m81425,Decimals,module,,,,,PREALG/modules/m81425/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,5,m81425,Decimals,section,1,1,fs-id1167833412814,Round Decimals,PREALG/modules/m81425/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,5,m81425,Decimals,section,2,1,fs-id1167836392732,Add and Subtract Decimals,PREALG/modules/m81425/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,5,m81425,Decimals,section,3,1,fs-id1167829691951,Multiply and Divide Decimals,PREALG/modules/m81425/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,5,m81425,Decimals,section,4,1,fs-id1167836518782,"Convert Decimals, Fractions, and Percents",PREALG/modules/m81425/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,5,m81425,Decimals,section,5,1,fs-id1167836609894,Simplify Expressions with Square Roots,PREALG/modules/m81425/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,5,m81425,Decimals,section,6,1,fs-id1167836492536,"Identify Integers, Rational Numbers, Irrational Numbers, and Real Numbers",PREALG/modules/m81425/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,5,m81425,Decimals,section,7,1,fs-id1167836444834,Locate Fractions and Decimals on the Number Line,PREALG/modules/m81425/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,5,m81425,Decimals,section,8,1,fs-id1167829714441,Key Concepts,PREALG/modules/m81425/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,5,m81425,Decimals,section,9,2,fs-id1167836551133,Practice Makes Perfect,PREALG/modules/m81425/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,5,m81425,Decimals,section,10,2,fs-id1167829627750,Writing Exercises,PREALG/modules/m81425/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,5,m81425,Decimals,section,11,2,fs-id1167833240026,Self Check,PREALG/modules/m81425/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,6,m81360,Properties of Real Numbers,module,,,,,PREALG/modules/m81360/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,6,m81360,Properties of Real Numbers,section,1,1,fs-id1167829717344,Use the Commutative and Associative Properties,PREALG/modules/m81360/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,6,m81360,Properties of Real Numbers,section,2,1,fs-id1167836294254,"Use the Properties of Identity, Inverse, and Zero",PREALG/modules/m81360/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,6,m81360,Properties of Real Numbers,section,3,1,fs-id1167829614583,Simplify Expressions Using the Distributive Property,PREALG/modules/m81360/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,6,m81360,Properties of Real Numbers,section,4,1,fs-id1167829741876,Key Concepts,PREALG/modules/m81360/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,6,m81360,Properties of Real Numbers,section,5,1,fs-id1167829789011,Section Exercises,PREALG/modules/m81360/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,6,m81360,Properties of Real Numbers,section,6,2,fs-id1167829789015,Practice Makes Perfect,PREALG/modules/m81360/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,6,m81360,Properties of Real Numbers,section,7,2,fs-id1167829791146,Writing Exercises,PREALG/modules/m81360/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,6,m81360,Properties of Real Numbers,section,8,2,fs-id1167829755908,Self Check,PREALG/modules/m81360/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,6,m81360,Properties of Real Numbers,section,9,1,fs-id1167829755947,Chapter Review Exercises,PREALG/modules/m81360/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,6,m81360,Properties of Real Numbers,section,10,2,fs-id1167829755951,Use the Language of Algebra,PREALG/modules/m81360/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,6,m81360,Properties of Real Numbers,section,11,2,fs-id1167829750122,Integers,PREALG/modules/m81360/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,6,m81360,Properties of Real Numbers,section,12,2,fs-id1167829787543,Fractions,PREALG/modules/m81360/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,6,m81360,Properties of Real Numbers,section,13,2,fs-id1167829743354,Decimals,PREALG/modules/m81360/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,6,m81360,Properties of Real Numbers,section,14,2,fs-id1167829751289,Properties of Real Numbers,PREALG/modules/m81360/index.cnxml
intermediate-algebra-2e,1,Foundations,Foundations,6,m81360,Properties of Real Numbers,section,15,1,fs-id1167829930707,Practice Test,PREALG/modules/m81360/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,1,m81361,Introduction,module,,,,,PREALG/modules/m81361/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,2,m81362,Use a General Strategy to Solve Linear Equations,module,,,,,PREALG/modules/m81362/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,2,m81362,Use a General Strategy to Solve Linear Equations,section,1,1,fs-id1167836663302,Solve Linear Equations Using a General Strategy,PREALG/modules/m81362/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,2,m81362,Use a General Strategy to Solve Linear Equations,section,2,1,fs-id1167833191628,Classify Equations,PREALG/modules/m81362/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,2,m81362,Use a General Strategy to Solve Linear Equations,section,3,1,fs-id1167833047208,Solve Equations with Fraction or Decimal Coefficients,PREALG/modules/m81362/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,2,m81362,Use a General Strategy to Solve Linear Equations,section,4,1,fs-id1167833086264,Key Concepts,PREALG/modules/m81362/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,2,m81362,Use a General Strategy to Solve Linear Equations,section,5,2,fs-id1167824585377,Practice Makes Perfect,PREALG/modules/m81362/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,2,m81362,Use a General Strategy to Solve Linear Equations,section,6,2,fs-id1167832935825,Everyday Math,PREALG/modules/m81362/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,2,m81362,Use a General Strategy to Solve Linear Equations,section,7,2,fs-id1167836567810,Writing Exercises,PREALG/modules/m81362/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,2,m81362,Use a General Strategy to Solve Linear Equations,section,8,2,fs-id1167833059140,Self Check,PREALG/modules/m81362/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,3,m81363,Use a Problem Solving Strategy,module,,,,,PREALG/modules/m81363/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,3,m81363,Use a Problem Solving Strategy,section,1,1,fs-id1167836607409,Use a Problem Solving Strategy for Word Problems,PREALG/modules/m81363/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,3,m81363,Use a Problem Solving Strategy,section,2,1,fs-id1167836616426,Solve Number Word Problems,PREALG/modules/m81363/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,3,m81363,Use a Problem Solving Strategy,section,3,1,fs-id1167829683894,Solve Percent Applications,PREALG/modules/m81363/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,3,m81363,Use a Problem Solving Strategy,section,4,1,fs-id1167836507859,Solve Simple Interest Applications,PREALG/modules/m81363/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,3,m81363,Use a Problem Solving Strategy,section,5,1,fs-id1167836596031,Key Concepts,PREALG/modules/m81363/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,3,m81363,Use a Problem Solving Strategy,section,6,2,fs-id1167836300514,Practice Makes Perfect,PREALG/modules/m81363/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,3,m81363,Use a Problem Solving Strategy,section,7,2,fs-id1167833347102,Everyday Math,PREALG/modules/m81363/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,3,m81363,Use a Problem Solving Strategy,section,8,2,fs-id1167833385993,Writing Exercises,PREALG/modules/m81363/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,3,m81363,Use a Problem Solving Strategy,section,9,2,fs-id1167836527743,Self Check,PREALG/modules/m81363/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,4,m81364,Solve a Formula for a Specific Variable,module,,,,,PREALG/modules/m81364/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,4,m81364,Solve a Formula for a Specific Variable,section,1,1,fs-id1167830979736,Solve a Formula for a Specific Variable,PREALG/modules/m81364/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,4,m81364,Solve a Formula for a Specific Variable,section,2,1,fs-id1167835417752,Use Formulas to Solve Geometry Applications,PREALG/modules/m81364/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,4,m81364,Solve a Formula for a Specific Variable,section,3,1,fs-id1167834495268,Key Concepts,PREALG/modules/m81364/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,4,m81364,Solve a Formula for a Specific Variable,section,4,2,fs-id1167826895638,Practice Makes Perfect,PREALG/modules/m81364/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,4,m81364,Solve a Formula for a Specific Variable,section,5,2,fs-id1167835595163,Everyday Math,PREALG/modules/m81364/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,4,m81364,Solve a Formula for a Specific Variable,section,6,2,fs-id1167834536491,Writing Exercises,PREALG/modules/m81364/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,4,m81364,Solve a Formula for a Specific Variable,section,7,2,fs-id1167831920420,Self Check,PREALG/modules/m81364/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,5,m81365,Solve Mixture and Uniform Motion Applications,module,,,,,PREALG/modules/m81365/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,5,m81365,Solve Mixture and Uniform Motion Applications,section,1,1,fs-id1167833138789,Solve Coin Word Problems,PREALG/modules/m81365/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,5,m81365,Solve Mixture and Uniform Motion Applications,section,2,1,fs-id1167836627469,Solve Ticket and Stamp Word Problems,PREALG/modules/m81365/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,5,m81365,Solve Mixture and Uniform Motion Applications,section,3,1,fs-id1167836526977,Solve Mixture Word Problems,PREALG/modules/m81365/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,5,m81365,Solve Mixture and Uniform Motion Applications,section,4,1,fs-id1167836529807,Solve Uniform Motion Applications,PREALG/modules/m81365/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,5,m81365,Solve Mixture and Uniform Motion Applications,section,5,1,fs-id1167836663942,Key Concepts,PREALG/modules/m81365/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,5,m81365,Solve Mixture and Uniform Motion Applications,section,6,2,fs-id1167836630318,Practice Makes Perfect,PREALG/modules/m81365/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,5,m81365,Solve Mixture and Uniform Motion Applications,section,7,2,fs-id1167833017859,Everyday Math,PREALG/modules/m81365/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,5,m81365,Solve Mixture and Uniform Motion Applications,section,8,2,fs-id1167826147394,Writing Exercises,PREALG/modules/m81365/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,5,m81365,Solve Mixture and Uniform Motion Applications,section,9,2,fs-id1167836700558,Self Check,PREALG/modules/m81365/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,6,m81366,Solve Linear Inequalities,module,,,,,PREALG/modules/m81366/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,6,m81366,Solve Linear Inequalities,section,1,1,fs-id1167831985734,Graph Inequalities on the Number Line,PREALG/modules/m81366/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,6,m81366,Solve Linear Inequalities,section,2,1,fs-id1167834346402,Solve Linear Inequalities,PREALG/modules/m81366/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,6,m81366,Solve Linear Inequalities,section,3,1,fs-id1167831896625,Translate to an Inequality and Solve,PREALG/modules/m81366/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,6,m81366,Solve Linear Inequalities,section,4,1,fs-id1167831893517,Solve Applications with Linear Inequalities,PREALG/modules/m81366/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,6,m81366,Solve Linear Inequalities,section,5,1,fs-id1167835377798,Key Concepts,PREALG/modules/m81366/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,6,m81366,Solve Linear Inequalities,section,6,2,fs-id1167832055407,Practice Makes Perfect,PREALG/modules/m81366/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,6,m81366,Solve Linear Inequalities,section,7,2,fs-id1167834340060,Everyday Math,PREALG/modules/m81366/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,6,m81366,Solve Linear Inequalities,section,8,2,fs-id1167835308082,Writing Exercises,PREALG/modules/m81366/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,6,m81366,Solve Linear Inequalities,section,9,2,fs-id1167834191261,Self Check,PREALG/modules/m81366/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,7,m81367,Solve Compound Inequalities,module,,,,,PREALG/modules/m81367/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,7,m81367,Solve Compound Inequalities,section,1,1,fs-id1167835338613,Solve Compound Inequalities with “and”,PREALG/modules/m81367/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,7,m81367,Solve Compound Inequalities,section,2,1,fs-id1167835170774,Solve Compound Inequalities with “or”,PREALG/modules/m81367/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,7,m81367,Solve Compound Inequalities,section,3,1,fs-id1167826851372,Solve Applications with Compound Inequalities,PREALG/modules/m81367/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,7,m81367,Solve Compound Inequalities,section,4,1,fs-id1167835609421,Key Concepts,PREALG/modules/m81367/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,7,m81367,Solve Compound Inequalities,section,5,2,fs-id1167834085098,Practice Makes Perfect,PREALG/modules/m81367/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,7,m81367,Solve Compound Inequalities,section,6,2,fs-id1167835355931,Everyday Math,PREALG/modules/m81367/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,7,m81367,Solve Compound Inequalities,section,7,2,fs-id1167835336642,Writing Exercises,PREALG/modules/m81367/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,7,m81367,Solve Compound Inequalities,section,8,2,fs-id1167830770224,Self Check,PREALG/modules/m81367/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,8,m81426,Solve Absolute Value Inequalities,module,,,,,PREALG/modules/m81426/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,8,m81426,Solve Absolute Value Inequalities,section,1,1,fs-id1167834065781,Solve Absolute Value Equations,PREALG/modules/m81426/index.cnxml
intermediate-algebra-2e,2,Solving Linear Equations,Solving Linear Equations,8,m81426,Solve Absolute Value Inequalities,section,2,1,fs-id1167835371351,Solve Absolute Value Inequalities with “Less Than”,PREALG/modules/m81426/index.cnxml
